PropertyName,PropertySubName,NearbyLocations,LocationAdvantages,Link,PriceDetails,TopFacilities
Vatika City,"2, 3, 4 BHK Apartment in Sector 49, Gurgaon","[""Guls' Kitchen"", 'The Nook', 'Open Tap', 'Frescos', 'Subway']","{""Guls' Kitchen"": '1.1 KM', 'The Nook': '3.1 KM', 'Open Tap': '3.0 KM', 'Frescos': '3.3 KM', 'Subway': '3.0 KM', 'BOB ATM': '3.0 KM', 'PNB ATM': '3.1 KM', 'HDFC bank ATM': '1.0 KM', 'YES bank ATM': '3.3 KM', 'Citibank ATM': '1.9 KM', 'Gurugram Hospital': '2.5 KM', 'Ektaa Hospital': '2.1 KM', 'Park Hospital': '3.0 KM', 'Polaris Hospital': '4.0 KM', 'Govind Hospital': '3.6 KM'}",https://www.99acres.com/vatika-city-sector-49-gurgaon-npxid-r12222,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Built-up Area', 'area': '1,062.82 - 1,122.69 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,580.86 - 2,252.84 sq.ft.', 'price-range': '₹ 1.66 - 2.37 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Built-up Area', 'area': '2,081.85 - 2,336.11 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Bar/Chill-Out Lounge', 'Card Room', 'Restaurant', 'Creche/Day care', 'Grocery Shop', 'Cafeteria', 'Banquet Hall', 'Shopping Centre']"
DLF New Town Heights 1,"2, 3, 4 BHK Apartment in Sector 90, Gurgaon","['Manish Gallexie 91', 'RHM Public School', 'Silver Streak Multi Speciality Hospital', 'Holiday Inn', 'NH-48 (Delhi-Jaipur Expressway)']","{'Manish Gallexie 91': '0.6 KM', 'RHM Public School': '2.1 KM', 'Silver Streak Multi Speciality Hospital': '2.8 KM', 'Holiday Inn': '3.2 KM', 'NH-48 (Delhi-Jaipur Expressway)': '7.6 KM', 'Airport': '35.1 KM'}",https://www.99acres.com/dlf-new-town-heights-1-sector-90-gurgaon-npxid-r62,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,535 - 1,615 sq.ft.', 'price-range': '₹ 95.05 L - 1 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,535 - 2,384 sq.ft.', 'price-range': '₹ 95.05 L - 1.48 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,057 - 3,030 sq.ft.', 'price-range': '₹ 1.27 - 1.88 Cr'}}","['Swimming Pool', 'Medical Centre', 'Changing Area', 'Sauna', 'Grocery Shop', 'Squash Court', 'Cafeteria', 'Shopping Centre', 'Library']"
Vatika Gurgaon 21,"2, 3, 4 BHK Apartment in Sector 83, Gurgaon","['Vatika Sector Road', 'Euro International School', 'Sapphire Mall', 'NH-48 (Delhi-Jaipur Expressway)', 'Dwarka Expressway']","{'Vatika Sector Road': '1.4 KM', 'Euro International School': '1.6 KM', 'Sapphire Mall': '1.7 KM', 'NH-48 (Delhi-Jaipur Expressway)': '2.9 KM', 'Dwarka Expressway': '3.0 KM', 'Aarvy Healthcare Hospital': '4.7 KM', 'Garhi Harsaru Junction': '8.4 KM', 'DPG Group of Institutions': '10.4 KM', 'Huda Metro Station (Gurugram)': '18.1 KM', 'Indira Gandhi International Airport': '28.0 KM'}",https://www.99acres.com/vatika-gurgaon-21-sector-83-gurgaon-npxid-r1166,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,230.34 - 1,435 sq.ft.', 'price-range': '₹ 84 - 85 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,733.4 - 1,981.11 sq.ft.', 'price-range': '₹ 1.05 - 1.22 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,390 - 2,408.23 sq.ft.', 'price-range': '₹ 1.35 - 1.55 Cr'}}","['Swimming Pool', 'Flower Garden', 'School', 'RO System', 'Grocery Shop', 'Pool Table', 'Property Staff', 'Billiards', 'Shopping Centre']"
Signature The Roselia,"2, 3 BHK Apartment in Sector 95A, Gurgaon","['Yaduvanshi Shiksha Niketan', 'Newtown Square Mall', 'Aarvy Healthcare Hospital', 'Pataudi Road', 'National Tennis Academy']","{'Yaduvanshi Shiksha Niketan': '2.6 KM', 'Newtown Square Mall': '3.0 KM', 'Aarvy Healthcare Hospital': '4.7 KM', 'Pataudi Road': '4.8 KM', 'National Tennis Academy': '4.9 KM', 'Holiday Inn': '5.6 KM', 'Gurugram University': '6.5 KM', 'Dwarka Expressway': '6.9 KM', 'IMT Manesar': '9.1 KM', 'NH-48 (Delhi-Jaipur Expressway)': '9.4 KM', 'Indira Gandhi International Airport': '32.7 KM', 'CNG Petrol Pump': '0.85 KM'}",https://www.99acres.com/signature-the-roselia-sector-95a-gurgaon-npxid-r270741,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '514.27 - 569.24 sq.ft.', 'price-range': '₹ 30.84 - 34.14 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '627 sq.ft.', 'price-range': '₹ 37.62 L'}}","['Swimming Pool', 'Creche/Day care', 'Sun Deck', '24x7 Security', '24/7 Power Backup', 'Gated Community', '24/7 Water Supply', 'Landscape Garden', ""Children's Play Area""]"
Vatika Independent Floors,"2, 3, 4 BHK Independent Floor in Sector 82, Gurgaon","['Sapphire Mall', 'Miracles Apollo Cradle Hospital', 'Vivek Model School', 'NH-48 (Delhi-Jaipur Expressway)', 'Dwarka Expressway']","{'Sapphire Mall': '1.0 KM', 'Miracles Apollo Cradle Hospital': '1.5 KM', 'Vivek Model School': '2.0 KM', 'NH-48 (Delhi-Jaipur Expressway)': '2.0 KM', 'Dwarka Expressway': '2.0 KM', 'Hyatt Hotel Group': '3.0 KM', ""McDonald's India 24 Hours"": '4.5 KM', 'Singhania University, Manesar': '9.5 KM'}",https://www.99acres.com/vatika-independent-floors-sector-82-gurgaon-npxid-r27152,"{'2 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,091.67 sq.ft.', 'price-range': '₹ 63.25 L'}, '3 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,725 sq.ft.', 'price-range': '₹ 1 Cr'}, '4 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,800 sq.ft.', 'price-range': '₹ 1.3 Cr'}}","['Swimming Pool', 'School', 'Solar Lighting', 'Piped Gas', 'Property Staff', 'Community Hall', 'CCTV Camera Security', 'Jogging Track', 'Rain Water Harvesting']"
Adani Tatva Estates,"Land in Sector 99A, Gurgaon","['Garhi Budhera Road', 'Euro International School', 'Dwarka Expressway', 'The Esplanade Mall', ""Shri Balaji's Multispeciality Hospital""]","{'Garhi Budhera Road': '3.2 KM', 'Euro International School': '3.3 KM', 'Dwarka Expressway': '4.0 KM', 'The Esplanade Mall': '5.2 KM', ""Shri Balaji's Multispeciality Hospital"": '5.5 KM', 'Aarvy Healthcare Hospital': '8.0 KM', 'IRIS Broadway Mall': '8.1 KM', 'Farrukh Nagar Railway Station': '15.8 KM', 'Indira Gandhi International Airport': '32.7 KM'}",https://www.99acres.com/adani-tatva-estates-sector-99a-gurgaon-npxid-r405543,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,440 - 1,611 sq.ft.', 'price-range': '₹ 2 - 2.24 Cr'}}","['Pergola', 'Water Softener Plant', 'Skating Rink', 'Fountain', 'Cricket Pitch', 'Multipurpose Court', 'Amphitheatre', 'Basketball Court', 'Badminton Court']"
Emaar Palm Gardens,"3, 5 BHK Apartment in Sector 83, Gurgaon","['iGrow Montessori Play School', 'Matrikiran High School', 'Badsa AMS Hospital', 'Hyatt Hotel Group', 'GlobalHealthcare Multispeciality']","{'iGrow Montessori Play School': '1.8 KM', 'Matrikiran High School': '1.2 KM', 'Badsa AMS Hospital': '1.7 KM', 'Hyatt Hotel Group': '3.2 KM', 'GlobalHealthcare Multispeciality': '1.6 KM', 'Cricket Academy': '1.3 KM', ""V'Lante Mall"": '1.5 KM', 'Nakhrola Stadium': '4.6 KM', 'NH-48 (Delhi-Jaipur Expressway)': '6.8 KM', 'Patli Railway Station': '18.5 KM', 'Indira Gandhi International Airport': '28.5 KM'}",https://www.99acres.com/emaar-palm-gardens-sector-83-gurgaon-npxid-r1080,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,720 - 1,950 sq.ft.', 'price-range': '₹ 1.36 - 1.54 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,750 sq.ft.', 'price-range': '₹ 3.28 Cr'}}","['Swimming Pool', 'Golf Course', 'School', 'Salon', 'Aerobics Centre', 'Card Room', 'Restaurant', 'Waiting Lounge', 'Spa']"
Pareena Mi Casa,"2, 3 BHK Apartment in Sector 68, Gurgaon","['Sohna Road', 'V Club', 'Airia Mall', 'The Vivekananda School']","{'Sohna Road': '1.0 KM', 'V Club': '3.4 KM', 'Airia Mall': '3.7 KM', 'The Vivekananda School': '3.8 KM', 'Fitso Sector 48 Spuddy, Badminton': '4.7 KM', 'Golden Greens Golf & Resorts': '6.7 KM', 'Gurugram University': '7.0 KM', 'Hong Kong Bazaar': '7.6 KM', 'SCC Drive-In Cinema': '7.7 KM', 'W Pratiksha Hospital': '7.9 KM', 'NH-48 (Delhi-Jaipur Expressway)': '8.0 KM', 'Sector 55-56 Metro Station': '9.0 KM', 'SkyJumper Trampoline Park': '9.8 KM', 'Indira Gandhi International Airport': '27.8 KM'}",https://www.99acres.com/pareena-mi-casa-sector-68-gurgaon-npxid-r22804,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '865 - 1,245 sq.ft.', 'price-range': '₹ 68.33 - 98.36 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,483 - 1,999 sq.ft.', 'price-range': '₹ 1.17 - 1.58 Cr'}}","['Mini Theatre', 'Natural Pond', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'Flower Garden', 'School', 'Volley Ball Court', 'RO System', 'Visitors Parking']"
The Close North,"3, 4 BHK Apartment in Nirvana Country, Gurgaon","['Lotus Valley International School', 'Golf Course Extension Road', 'Eros City Square', 'Park Hospital', 'Sector 55-56 Metro Station']","{'Lotus Valley International School': '0.7 KM', 'Golf Course Extension Road': '1.1 KM', 'Eros City Square': '2.6 KM', 'Park Hospital': '2.8 KM', 'Sector 55-56 Metro Station': '4.4 KM', 'Badshapur Sohna Highway': '5.4 KM', 'Sushant University': '6.0 KM', 'Basai Dhankot Railway Station': '14.5 KM', 'Indira Gandhi International Airport': '22.5 KM'}",https://www.99acres.com/the-close-north-nirvana-country-gurgaon-npxid-r10626,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,997 - 2,605 sq.ft.', 'price-range': '₹ 1.9 - 3.26 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,939 - 4,808 sq.ft.', 'price-range': '₹ 3 - 5.91 Cr'}}","['Swimming Pool', 'Lounge', 'Business Lounge', 'Jacuzzi', 'Steam Room', 'Squash Court', 'Property Staff', 'Banquet Hall', 'Fountain']"
Emaar The Palm Springs,"3, 4, 5 BHK Apartment, 5 BHK Villa in Sector 54, Gurgaon","['Golf Course Rd', 'Sanar International Hospital', 'Central Plaza Mall', 'Sector 53-54 Metro Station', 'Sushant University']","{'Golf Course Rd': '0.16 KM', 'Sanar International Hospital': '1.3 KM', 'Central Plaza Mall': '1.7 KM', 'Sector 53-54 Metro Station': '2.0 KM', 'Sushant University': '2.5 KM', 'Lancers International School': '3.2 KM', 'DLF Golf and Country Club': '5.3 KM', 'NH-48 (Delhi-Jaipur Expressway)': '10.8 KM', 'Indira Gandhi International Airport': '16.8 KM'}",https://www.99acres.com/emaar-the-palm-springs-sector-54-gurgaon-npxid-r12084,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,560 - 3,675 sq.ft.', 'price-range': '₹ 5.84 - 8.38 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,650 - 5,975 sq.ft.', 'price-range': '₹ 8.32 - 13.62 Cr'}, '5 BHK': {'building_type': 'Villa', 'area_type': 'Super Built-up Area', 'area': '4,900 sq.ft.', 'price-range': 'Price on Request'}}","['Mini Theatre', 'Swimming Pool', 'Lounge', 'Bar/Chill-Out Lounge', 'Medical Centre', 'Cigar Lounge', 'Changing Area', 'RO System', 'Aerobics Centre']"
BPTP Park Serene,"2, 3, 4 BHK Apartment in Sector 37D, Gurgaon","['Signature Advanced Hospital', 'Bharat Singh fuel company', 'Suncity School', 'YES Bank ATM', 'Basai Enclave Park']","{'Signature Advanced Hospital': '0.65 KM', 'Bharat Singh fuel company': '0.7 KM', 'Suncity School': '0.9 KM', 'YES Bank ATM': '1.1 KM', 'Basai Enclave Park': '1.2 KM', 'CANARA BANK': '1.3 KM', 'Bank Of Baroda ATM': '1.3 KM', 'The Holy Kingdom Public School': '1.9 KM', 'Shiv Mandir': '2.0 KM', 'Open gym garden': '2.2 KM', 'KFG sports club Parking': '4.0 KM', 'ESIC HOSPITAL': '4.2 KM', 'Sector 37 Police Station': '4.9 KM', 'Alfaa Health Care Hospital': '5.9 KM', 'Gurugram Railway Station': '8.1 KM'}",https://www.99acres.com/bptp-park-serene-sector-37d-gurgaon-npxid-r128,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,540 - 1,610 sq.ft.', 'price-range': '₹ 1 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,814 - 2,682 sq.ft.', 'price-range': '₹ 1.18 - 1.74 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,440 - 2,731 sq.ft.', 'price-range': '₹ 1.59 - 1.78 Cr'}}","['Swimming Pool', 'Golf Course', 'Visitors Parking', 'Property Staff', 'Fountain', 'Lawn Tennis Court', 'Power Back up Lift', 'Toddler Pool', 'Vastu Compliant']"
Orchid IVY Floors,"3, 4 BHK Apartment in Sector 51, Gurgaon","['Euro International School', 'Mall Fifty One', 'Park Hospital', 'Gurugram University', 'Ardee Mall']","{'Euro International School': '1.2 KM', 'Mall Fifty One': '1.4 KM', 'Park Hospital': '2.1 KM', 'Gurugram University': '2.2 KM', 'Ardee Mall': '3.2 KM', 'SkyJumper Trampoline Park': '3.6 KM', 'Huda Metro Station (Gurugram)': '4.8 KM', 'NH 8, Sector 15 Part 2': '5.1 KM', 'Indira Gandhi International Airport': '19.0 KM'}",https://www.99acres.com/orchid-ivy-floors-sector-51-gurgaon-npxid-r396842,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '2,600 - 2,733 sq.ft.', 'price-range': '₹ 2.77 - 2.91 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '3,200 sq.ft.', 'price-range': '₹ 3.6 Cr'}}","['Lounge', 'Entrance Lobby', 'CCTV Camera Security', '24x7 Security', '24/7 Power Backup', 'Gated Community', 'Gymnasium', '24/7 Water Supply', 'Landscape Garden']"
ILD Greens,"2, 3, 4 BHK Apartment in Sector 37C, Gurgaon","['K.D. Hospital', 'Green Field Public School', 'The Esplanade Mall', 'Gurgaon Road', 'Sunrise University']","{'K.D. Hospital': '0.75 KM', 'Green Field Public School': '1.1 KM', 'The Esplanade Mall': '1.3 KM', 'Gurgaon Road': '1.5 KM', 'Sunrise University': '2.7 KM', 'NH-48 (Delhi-Jaipur Expressway)': '3.5 KM', 'infinity Business Park': '8.6 KM', 'Gurugram Railway Station': '8.7 KM', 'Indira Gandhi International Airport': '23.2 KM'}",https://www.99acres.com/ild-greens-sector-37c-gurgaon-npxid-r145,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,365 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,790 - 2,822 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,472 - 4,068 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'School', 'Aerobics Centre', 'Barbecue', 'Terrace Garden', 'Sauna', 'Water Softener Plant', 'Grocery Shop', 'Squash Court']"
Godrej Icon,"2, 3, 4 BHK Apartment in Sector 88A, Gurgaon","[""Saint Paul's School"", 'Indus valley Public School', 'MDS Public School', 'Genesis Hospital', ""Shri Balaji's Multispeciality Hospital""]","{""Saint Paul's School"": '1.8 KM', 'Indus valley Public School': '3.4 KM', 'MDS Public School': '4.9 KM', 'Genesis Hospital': '3.4 KM', ""Shri Balaji's Multispeciality Hospital"": '7.0 KM', 'Signature Advanced Hospital': '6.2 KM', 'Gurugram University': '15.0 KM', 'Hyatt Hotel Group': '8.8 KM', 'Harsaru Village Bus Stop': '1.1 KM', 'Garhi Harsaru Junction': '3.2 KM', 'Health care pharmacy': '4.3 KM', 'Jadon Pharmacy': '5.0 KM', 'JMS Crosswalk': '3.1 KM', 'Essar Petrol Pump': '1.1 KM', 'Axis Bank ATM': '0.75 KM'}",https://www.99acres.com/godrej-icon-sector-88a-gurgaon-npxid-r123001,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,133 - 1,630 sq.ft.', 'price-range': '₹ 76 L - 1.09 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,617 - 2,142 sq.ft.', 'price-range': '₹ 92.99 L - 1.23 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,317 - 3,008 sq.ft.', 'price-range': '₹ 1.35 - 1.75 Cr'}}","['Infinity Pool', 'Swimming Pool', 'Reflexology Park', 'Barbecue', 'Solar Water Heating', 'Spa', 'Squash Court', 'Gazebo', 'Billiards']"
Orris Aster Court Premier,"3, 4 BHK Apartment in Sector 85, Gurgaon","['The Heritage School', 'Genesis Hospital', 'NH-48 (Delhi-Jaipur Expressway)', 'Bharat Ram Global School', 'SS Omnia Mall']","{'The Heritage School': '0.003 KM', 'Genesis Hospital': '0.004 KM', 'NH-48 (Delhi-Jaipur Expressway)': '0.005 KM', 'Bharat Ram Global School': '0.005 KM', 'SS Omnia Mall': '0.007 KM', 'RPS International School': '0.007 KM', 'Miracles Apollo Cradle Hospital': '0.008 KM', 'Silver Streak Multi Speciality Hospital': '0.008 KM', 'Gurgaon Toll': '0.01 KM', 'Propose Metro Station': '0.01 KM', 'Delhi Public School (DPS)': '0.01 KM', 'Matrikiran High School': '0.01 KM', 'Rajiv Chowk': '0.02 KM', 'Lions Public School': '0.02 KM', 'Indira Gandhi International Airport': '0.035 KM'}",https://www.99acres.com/orris-aster-court-premier-sector-85-gurgaon-npxid-r304099,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,120 sq.ft.', 'price-range': '₹ 1.49 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,560 sq.ft.', 'price-range': '₹ 1.85 Cr'}}","['Mini Theatre', 'Swimming Pool', 'Card Room', 'Cafeteria', 'Billiards', 'Banquet Hall', 'Library', 'Badminton Court', 'Gymnasium']"
M3M Latitude,"3, 4 BHK Apartment in Sector 65, Gurgaon","['M3M Mall/Commercial', 'M3M International Financial Center (IFC)', ""St. Xavier's High School"", 'Sohna Road', 'Holiday Inn']","{'M3M Mall/Commercial': '0.8 KM', 'M3M International Financial Center (IFC)': '1.1 KM', ""St. Xavier's High School"": '1.1 KM', 'Sohna Road': '4.1 KM', 'Holiday Inn': '3.8 KM', 'Gurugram University': '4.3 KM', 'Medanta The Medicity': '6.0 KM', 'Sector 55-56 Metro Station': '6.3 KM', 'NH-48 (Delhi-Jaipur Expressway)': '12.6 KM'}",https://www.99acres.com/m3m-latitude-sector-65-gurgaon-npxid-r63915,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,380 - 2,430 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,875 - 2,955 sq.ft.', 'price-range': 'Price on Request'}}","['Infinity Pool', 'Swimming Pool', 'Terrace Garden', 'High Speed Elevators', 'Waiting Lounge', 'Sauna', 'Jacuzzi', 'Spa', 'Steam Room']"
Emaar MGF Emerald Estate,"2, 3 BHK Apartment in Sector 65, Gurgaon","['Sector 53-54 Metro Station', 'Lancers International School', 'Golf Course Road', 'Paras Hospital', 'Central Plaza Mall']","{'Sector 53-54 Metro Station': '0.5 KM', 'Lancers International School': '0.85 KM', 'Golf Course Road': '0.023 KM', 'Paras Hospital': '1.8 KM', 'Central Plaza Mall': '2.1 KM', 'DLF Golf and Country Club': '3.0 KM', 'NH 148A': '7.7 KM', 'Indira Gandhi International Airport': '14.5 KM'}",https://www.99acres.com/emaar-mgf-emerald-estate-sector-65-gurgaon-npxid-r618,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,020 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,280 - 1,395 sq.ft.', 'price-range': '₹ 1.66 - 1.81 Cr'}}","['Swimming Pool', 'School', 'Piped Gas', 'Creche/Day care', 'Grocery Shop', 'Shopping Centre', 'Toddler Pool', 'Jogging Track', '24x7 Security']"
Green Court,"1, 2 BHK Apartment in Sector 90, Gurgaon","['ICICI ATM', 'Sai Sports Club cricket ground', 'Silver Streak Multi Speciality Hospital', 'Gurukul Preschool', 'Yaduvanshi Shiksha Niketan']","{'ICICI ATM': '0.85 KM', 'Sai Sports Club cricket ground': '1.2 KM', 'Silver Streak Multi Speciality Hospital': '1.4 KM', 'Gurukul Preschool': '1.6 KM', 'Yaduvanshi Shiksha Niketan': '1.8 KM', 'HP PETROL PUMP Unnamed Rd': '2.6 KM', 'INOX Cinema': '2.0 KM', 'Bharat Ram Global School': '2.2 KM', 'HDFC Bank': '2.2 KM', 'Nawada Cricket Accadmy': '2.4 KM', 'Arc Multi Speciality': '2.5 KM', 'Sanjeevani Hospital': '2.6 KM', 'Baba Kanala Chowk': '3.3 KM', 'RPS International School': '3.6 KM', 'Pataudi Road': '5.7 KM'}",https://www.99acres.com/green-court-sector-90-gurgaon-npxid-r98486,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '418 - 432 sq.ft.', 'price-range': '₹ 29.26 - 30.24 L'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '626 - 690 sq.ft.', 'price-range': '₹ 43.82 - 48.3 L'}}","['Food Court', 'ATM', 'Restaurant', 'Creche/Day care', 'Grocery Shop', 'Fountain', 'Shopping Centre', 'Earthquake Resistant', 'Community Hall']"
TARC Maceo,"2, 3, 4 BHK Apartment in Sector 91, Gurgaon","['Silver Streak Multi Speciality Hospital', 'Rao Bharat Singh International School', 'Holiday Inn', 'Manish Gallexie 91', 'IMT Manesar']","{'Silver Streak Multi Speciality Hospital': '1.3 KM', 'Rao Bharat Singh International School': '1.8 KM', 'Holiday Inn': '2.1 KM', 'Manish Gallexie 91': '2.2 KM', 'IMT Manesar': '5.2 KM', 'National Tennis Academy': '5.8 KM', 'Manesar Golf Course': '5.9 KM', 'Dwarka Expressway': '6.2 KM', 'Dronacharya College of Engineering': '9.2 KM', 'Indira Gandhi International Airport': '34.3 KM'}",https://www.99acres.com/tarc-maceo-sector-91-gurgaon-npxid-r7810,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,310 - 1,404 sq.ft.', 'price-range': '₹ 88.45 - 94.8 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,862 - 4,241 sq.ft.', 'price-range': '₹ 1.26 - 2.86 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,724 - 5,092 sq.ft.', 'price-range': '₹ 1.84 - 3.44 Cr'}}","['Concierge Service', 'Natural Pond', 'Swimming Pool', 'Football', 'Bar/Chill-Out Lounge', 'Reflexology Park', 'Changing Area', 'School', 'Solar Lighting']"
Raheja Vanya,"1, 2, 3, 4, 5 BHK Apartment, Land in Sector 99A, Gurgaon","['Raheja Mall', 'Park Hospital', 'Sohna Road', 'Netaji Subhash Marg', 'Euro International School']","{'Raheja Mall': '0.24 KM', 'Park Hospital': '1.8 KM', 'Sohna Road': '3.6 KM', 'Netaji Subhash Marg': '3.7 KM', 'Euro International School': '4.7 KM', 'Sealdah Railway Station': '6.5 KM', 'Huda Metro Station': '8.1 KM', 'Sushant University': '9.1 KM', 'Indira Gandhi International Airport': '21.5 KM'}",https://www.99acres.com/raheja-vanya-sector-99a-gurgaon-npxid-r184557,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '918 - 1,144 sq.ft.', 'price-range': 'Price on Request'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,252.13 - 1,701.64 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,510.71 - 2,028 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,676.51 - 1,965.18 sq.ft.', 'price-range': 'Price on Request'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,056.66 sq.ft.', 'price-range': 'Price on Request'}, 'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,023.57 - 1,581.93 sq.ft.', 'price-range': '₹ 1.2 - 1.86 Cr'}}","['Swimming Pool', 'Card Room', 'Sauna', 'Spa', 'Theatre', 'Library', 'Cricket Pitch', 'Lawn Tennis Court', 'Community Hall']"
